abs_ssc,name,state,area
14084,Wagstaffe,New South Wales,0.40
14085,Wahroonga,New South Wales,9.77
14086,Waitara,New South Wales,0.76
14087,Waitui,New South Wales,15.62
14088,Wakefield,New South Wales,18.12
14089,Wakeley,New South Wales,1.63
14090,Wakool,New South Wales,301.11
14091,Walang,New South Wales,26.20
14092,Walbundrie,New South Wales,231.09
14093,Walcha,New South Wales,3239.09
14094,Walcha Road,New South Wales,116.67
14095,Waldegrave,New South Wales,10.15
14096,Walgett,New South Wales,6565.98
14097,Walla Walla,New South Wales,279.86
14098,Wallabadah,New South Wales,378.24
14099,Wallabi Point,New South Wales,4.22
14100,Wallacetown,New South Wales,8.66
14101,Wallacia,New South Wales,25.53
14102,Wallaga Lake,New South Wales,12.27
14103,Wallagoot,New South Wales,37.44
14104,Wallalong,New South Wales,14.41
14105,Wallamore,New South Wales,22.42
14106,Wallanbah,New South Wales,38.72
14107,Wallangra,New South Wales,396.60
14108,Wallanthery,New South Wales,1179.03
14109,Wallarah,New South Wales,6.59
14110,Wallaringa,New South Wales,26.67
14111,Wallarobba,New South Wales,49.55
14112,Wallaroo (NSW),New South Wales,119.21
14113,Wallendbeen,New South Wales,218.05
14114,Wallerawang,New South Wales,67.07
14115,Walleroobie,New South Wales,230.82
14116,Wallingat,New South Wales,63.24
14117,Wallis Lake,New South Wales,82.91
14118,Wallsend,New South Wales,11.20
14119,Walmer (NSW),New South Wales,119.91
14120,Wamban,New South Wales,190.74
14121,Wambangalang,New South Wales,273.85
14122,Wamberal,New South Wales,8.77
14123,Wamboin,New South Wales,86.53
14124,Wambool,New South Wales,21.99
14125,Wambrook,New South Wales,82.05
14126,Wanaaring,New South Wales,19851.86
14127,Wandandian,New South Wales,17.07
14128,Wandella (NSW),New South Wales,61.75
14129,Wandera,New South Wales,4.70
14130,Wandook,New South Wales,74.25
14131,Wandsworth,New South Wales,341.75
14132,Wang Wauk,New South Wales,31.97
14133,Wanganella,New South Wales,1504.27
14134,Wanganui,New South Wales,2.50
14135,Wangi Wangi,New South Wales,3.66
14136,Wantabadgery,New South Wales,244.17
14137,Wantagong,New South Wales,335.20
14138,Wantiool,New South Wales,76.17
14139,Wapengo,New South Wales,74.57
14140,Warabrook,New South Wales,1.50
14141,Waratah (NSW),New South Wales,1.91
14142,Waratah West,New South Wales,1.52
14143,Warburn,New South Wales,146.49
14144,Wardell,New South Wales,32.35
14145,Wardrop Valley,New South Wales,8.85
14146,Wards Mistake,New South Wales,179.80
14147,Wards River,New South Wales,90.82
14148,Wareemba,New South Wales,0.32
14149,Warialda,New South Wales,1196.86
14150,Warialda Rail,New South Wales,164.00
14151,Warilla,New South Wales,2.48
14152,Warkworth,New South Wales,137.35
14153,Warners Bay,New South Wales,6.71
14154,Warnervale,New South Wales,12.73
14155,Warrabah,New South Wales,203.39
14156,Warraderry,New South Wales,323.58
14157,Warragai Creek,New South Wales,18.47
14158,Warragamba,New South Wales,5.15
14159,Warragoon,New South Wales,170.66
14160,Warrah,New South Wales,55.33
14161,Warrah Creek,New South Wales,130.90
14162,Warrah Ridge,New South Wales,217.50
14163,Warral,New South Wales,51.86
14164,Warranulla,New South Wales,41.15
14165,Warrawee,New South Wales,1.34
14166,Warrawidgee,New South Wales,440.99
14167,Warrawong,New South Wales,2.63
14168,Warrazambil Creek,New South Wales,14.26
14169,Warregah Island,New South Wales,4.63
14170,Warrell Creek,New South Wales,14.45
14171,Warren,New South Wales,239.20
14172,Warri,New South Wales,58.03
14173,Warriewood,New South Wales,4.19
14174,Warrimoo,New South Wales,8.58
14175,Warroo (NSW),New South Wales,301.06
14176,Warrumbungle,New South Wales,183.27
14177,Warwick Farm,New South Wales,4.61
14178,Washpool (Clarence Valley - NSW),New South Wales,129.63
14179,Washpool (Mid-Coast - NSW),New South Wales,8.77
14180,Watagan,New South Wales,52.34
14181,Watanobbi,New South Wales,1.74
14182,Waterfall,New South Wales,17.58
14183,Waterloo (NSW),New South Wales,1.13
14184,Watersleigh,New South Wales,2.72
14185,Waterview,New South Wales,6.65
14186,Waterview Heights,New South Wales,58.33
14187,Watsons Bay,New South Wales,0.61
14188,Watsons Creek (NSW),New South Wales,241.58
14189,Wattamolla,New South Wales,16.24
14190,Wattamondara,New South Wales,68.79
14191,Wattle Flat (NSW),New South Wales,58.42
14192,Wattle Grove (NSW),New South Wales,2.59
14193,Wattle Ponds,New South Wales,11.90
14194,Wattle Ridge (NSW),New South Wales,111.71
14195,Wattle Springs,New South Wales,231.14
14196,Watton,New South Wales,12.47
14197,Wauchope,New South Wales,17.80
14198,Waugorah,New South Wales,640.16
14199,Waukivory,New South Wales,82.72
14200,Waverley (NSW),New South Wales,0.60
14201,Waverly,New South Wales,212.79
14202,Waverton,New South Wales,0.70
14203,Way Way,New South Wales,46.73
14204,Wayo,New South Wales,73.79
14205,Weabonga,New South Wales,176.04
14206,Wean,New South Wales,220.72
14207,Webbers Creek,New South Wales,35.08
14208,Webbs Creek,New South Wales,112.58
14209,Wedderburn (NSW),New South Wales,25.38
14210,Wee Jasper,New South Wales,422.50
14211,Wee Waa,New South Wales,934.82
14212,Weedallion,New South Wales,62.30
14213,Weemelah,New South Wales,579.29
14214,Weetaliba,New South Wales,222.84
14215,Weethalle,New South Wales,873.24
14216,Weilmoringle,New South Wales,2373.87
14217,Weismantels,New South Wales,16.90
14218,Welaregang,New South Wales,76.79
14219,Welby,New South Wales,1.90
14220,Wellingrove,New South Wales,366.36
14221,Wellington (NSW),New South Wales,15.92
14222,Wellington Vale,New South Wales,91.20
14223,Wells Crossing,New South Wales,27.72
14224,Wendoree Park,New South Wales,2.09
14225,Wentworth (NSW),New South Wales,1636.72
14226,Wentworth Falls,New South Wales,21.04
14227,Wentworth Point,New South Wales,0.57
14228,Wentworthville,New South Wales,3.10
14229,Werai,New South Wales,24.31
14230,Wereboldera,New South Wales,56.75
14231,Wermatong,New South Wales,34.56
14232,Werombi,New South Wales,32.05
14233,Werri Beach,New South Wales,0.50
14234,Werrikimbe,New South Wales,124.92
14235,Werrington,New South Wales,4.51
14236,Werrington County,New South Wales,2.09
14237,Werrington Downs,New South Wales,1.11
14238,Werris Creek,New South Wales,227.91
14239,West Albury,New South Wales,5.41
14240,West Ballina,New South Wales,9.26
14241,West Bathurst,New South Wales,2.89
14242,West Bungawalbin,New South Wales,66.74
14243,West Coraki,New South Wales,49.37
14244,West Gosford,New South Wales,4.78
14245,West Haven,New South Wales,1.63
14246,West Hoxton,New South Wales,6.71
14247,West Kempsey,New South Wales,9.42
14248,West Nowra,New South Wales,3.57
14249,West Pennant Hills,New South Wales,9.29
14250,West Pymble,New South Wales,3.68
14251,West Ryde,New South Wales,3.57
14252,West Tamworth,New South Wales,6.25
14253,West Wallsend,New South Wales,17.49
14254,West Wiangaree,New South Wales,24.03
14255,West Wollongong,New South Wales,1.97
14256,West Wyalong,New South Wales,801.36
14257,Westbrook (NSW),New South Wales,93.73
14258,Westdale (Snowy Valleys - NSW),New South Wales,27.51
14259,Westdale (Tamworth Regional - NSW),New South Wales,51.96
14260,Westleigh,New South Wales,3.82
14261,Westmead,New South Wales,2.94
14262,Weston (NSW),New South Wales,5.45
14263,Westwood (NSW),New South Wales,48.28
14264,Wetherill Park,New South Wales,11.21
14265,Wetuppa,New South Wales,56.25
14266,Whalan,New South Wales,2.43
14267,Whale Beach,New South Wales,0.50
14268,Wheeler Heights,New South Wales,0.85
14269,Wheeny Creek,New South Wales,55.43
14270,Wheeo,New South Wales,83.64
14271,Wherrol Flat,New South Wales,142.10
14272,Whian Whian,New South Wales,62.55
14273,Whiporie,New South Wales,111.80
14274,White Cliffs,New South Wales,11676.98
14275,White Rock (NSW),New South Wales,19.07
14276,Whitebridge,New South Wales,5.28
14277,Whiteman Creek,New South Wales,30.61
14278,Whitlow,New South Wales,258.46
14279,Whittingham,New South Wales,40.21
14280,Whitton,New South Wales,228.07
14281,Whoota,New South Wales,6.77
14282,Wiagdon,New South Wales,64.32
14283,Wiangaree,New South Wales,13.21
14284,Wiarborough,New South Wales,212.66
14285,Wickham (NSW),New South Wales,0.74
14286,Widden,New South Wales,590.72
14287,Widgelli,New South Wales,84.17
14288,Wilberforce (NSW),New South Wales,32.10
14289,Wilbetree,New South Wales,42.37
14290,Wilcannia,New South Wales,19840.82
14291,Wild Cattle Creek,New South Wales,95.24
14292,Wildes Meadow,New South Wales,35.88
14293,Wiley Park,New South Wales,1.36
14294,Willala,New South Wales,255.14
14295,Willawarrin,New South Wales,25.37
14296,Willbriggie,New South Wales,300.57
14297,Willi Willi,New South Wales,151.19
14298,Williamsdale,New South Wales,52.39
14299,Williamtown,New South Wales,43.95
14300,Willigobung,New South Wales,31.37
14301,Willina,New South Wales,14.53
14302,Willmot,New South Wales,0.91
14303,Willoughby (NSW),New South Wales,1.63
14304,Willoughby East,New South Wales,0.56
14305,Willow Tree,New South Wales,133.15
14306,Willow Vale (Kiama - NSW),New South Wales,6.75
14307,Willow Vale (Wingecarribee - NSW),New South Wales,1.29
14308,Willurah,New South Wales,349.29
14309,Wilpinjong,New South Wales,51.70
14310,Wilsons Creek,New South Wales,18.24
14311,Wilton (NSW),New South Wales,109.14
14312,Wimbledon,New South Wales,23.81
14313,Wimborne,New South Wales,44.67
14314,Winburndale,New South Wales,110.67
14315,Windale,New South Wales,2.06
14316,Windang,New South Wales,2.25
14317,Windella,New South Wales,3.92
14318,Windellama,New South Wales,313.69
14319,Windera (NSW),New South Wales,3.14
14320,Windermere (NSW),New South Wales,9.10
14321,Windermere Park,New South Wales,0.35
14322,Windeyer (NSW),New South Wales,168.67
14323,Windowie,New South Wales,20.37
14324,Windradyne,New South Wales,2.53
14325,Windsor (NSW),New South Wales,4.13
14326,Windsor Downs,New South Wales,7.58
14327,Windy,New South Wales,137.14
14328,Winegrove,New South Wales,10.95
14329,Wingadee,New South Wales,837.57
14330,Wingello,New South Wales,88.70
14331,Wingen,New South Wales,149.42
14332,Wingham,New South Wales,61.53
14333,Winifred,New South Wales,44.96
14334,Winmalee,New South Wales,9.06
14335,Winston Hills,New South Wales,4.74
14336,Winton (NSW),New South Wales,200.33
14337,Wirlinga,New South Wales,41.00
14338,Wirraba,New South Wales,258.98
14339,Wirragulla,New South Wales,20.23
14340,Wirrimah,New South Wales,33.99
14341,Wirrimbi,New South Wales,6.97
14342,Wirrinya,New South Wales,516.23
14343,Wisemans Creek,New South Wales,62.65
14344,Wisemans Ferry,New South Wales,13.47
14345,Wittitrin,New South Wales,186.15
14346,Wog Wog (Bega Valley - NSW),New South Wales,60.41
14347,Wog Wog (Queanbeyan-Palerang Regional - NSW),New South Wales,72.26
14348,Woko,New South Wales,35.61
14349,Wolgan Valley,New South Wales,93.32
14350,Wollangambe,New South Wales,483.50
14351,Wollar,New South Wales,177.36
14352,Wollemi,New South Wales,709.31
14353,Wolli Creek,New South Wales,0.66
14354,Wollogorang,New South Wales,86.69
14355,Wollombi,New South Wales,47.49
14356,Wollomombi,New South Wales,382.27
14357,Wollongbar,New South Wales,17.63
14358,Wollongong,New South Wales,5.81
14359,Wollstonecraft,New South Wales,1.20
14360,Wollumboola,New South Wales,34.93
14361,Wollun,New South Wales,63.98
14362,Wolumla,New South Wales,30.66
14363,Wombarra,New South Wales,1.63
14364,Wombat,New South Wales,77.51
14365,Wombat Creek (NSW),New South Wales,16.96
14366,Wombeyan Caves,New South Wales,228.79
14367,Womboota,New South Wales,261.89
14368,Womerah,New South Wales,128.06
14369,Wonboyn,New South Wales,22.17
14370,Wonboyn North,New South Wales,71.59
14371,Wondabyne,New South Wales,24.79
14372,Wondalga,New South Wales,69.01
14373,Wongarbon,New South Wales,171.32
14374,Wongawilli,New South Wales,4.40
14375,Wongo Creek,New South Wales,150.98
14376,Wongwibinda,New South Wales,395.59
14377,Woodberry,New South Wales,8.39
14378,Woodbine (NSW),New South Wales,1.20
14379,Woodburn (Richmond Valley - NSW),New South Wales,44.80
14380,Woodburn (Shoalhaven - NSW),New South Wales,34.95
14381,Woodcroft (NSW),New South Wales,1.69
14382,Woodenbong,New South Wales,86.46
14383,Woodford (NSW),New South Wales,7.23
14384,Woodford Island,New South Wales,45.93
14385,Woodhill (NSW),New South Wales,9.93
14386,Woodhouselee,New South Wales,36.82
14387,Woodlands (Eurobodalla - NSW),New South Wales,7.33
14388,Woodlands (Wingecarribee - NSW),New South Wales,60.13
14389,Woodlawn,New South Wales,5.00
14390,Woodpark,New South Wales,0.39
14391,Woodrising,New South Wales,0.60
14392,Woodside (NSW),New South Wales,126.33
14393,Woodsreef,New South Wales,368.34
14394,Woodstock (Cowra - NSW),New South Wales,419.35
14395,Woodstock (Inverell - NSW),New South Wales,83.04
14396,Woodstock (Shoalhaven - NSW),New South Wales,19.59
14397,Woodview,New South Wales,41.27
14398,Woodville (NSW),New South Wales,21.44
14399,Woody Head,New South Wales,1.57
14400,Woolbrook,New South Wales,373.06
14401,Woolgarlo,New South Wales,89.52
14402,Woolgoolga,New South Wales,54.77
14403,Wooli,New South Wales,31.43
14404,Woollahra,New South Wales,1.23
14405,Woollamia,New South Wales,12.79
14406,Woolloomooloo,New South Wales,0.37
14407,Woolners Arm,New South Wales,17.26
14408,Woolomin,New South Wales,71.96
14409,Woolooma,New South Wales,65.35
14410,Woolooware,New South Wales,1.86
14411,Wooloweyah,New South Wales,28.40
14412,Woolwich,New South Wales,0.70
14413,Woomargama,New South Wales,140.68
14414,Woombah,New South Wales,70.55
14415,Woongarrah,New South Wales,5.32
14416,Woonona,New South Wales,6.80
14417,Wootton,New South Wales,107.81
14418,Wooyung,New South Wales,26.37
14419,Worlds End (NSW),New South Wales,30.03
14420,Woronora,New South Wales,1.88
14421,Woronora Dam,New South Wales,67.92
14422,Woronora Heights,New South Wales,2.60
14423,Worrigee,New South Wales,16.93
14424,Worrowing Heights,New South Wales,13.49
14425,Woy Woy,New South Wales,16.01
14426,Woy Woy Bay,New South Wales,7.71
14427,Wrathall,New South Wales,96.55
14428,Wrights Beach,New South Wales,0.59
14429,Wrights Creek (NSW),New South Wales,80.36
14430,Wuuluman,New South Wales,196.51
14431,Wyalong,New South Wales,354.65
14432,Wyan,New South Wales,80.18
14433,Wyanbene,New South Wales,60.67
14434,Wyangala,New South Wales,242.54
14435,Wyangle,New South Wales,84.91
14436,Wybong,New South Wales,107.82
14437,Wybung,New South Wales,4.98
14438,Wyee,New South Wales,50.06
14439,Wyee Point,New South Wales,3.67
14440,Wylie Creek,New South Wales,75.33
14441,Wylies Flat,New South Wales,8.95
14442,Wymah,New South Wales,103.50
14443,Wyndham (NSW),New South Wales,129.35
14444,Wyneden,New South Wales,24.44
14445,Wyoming,New South Wales,7.14
14446,Wyong,New South Wales,11.43
14447,Wyong Creek,New South Wales,27.08
14448,Wyongah,New South Wales,1.07
14449,Wyrallah,New South Wales,20.48
14450,Yabbra,New South Wales,145.20
14451,Yadboro,New South Wales,316.56
14452,Yagon,New South Wales,45.16
14453,Yagoona,New South Wales,4.62
14454,Yalbraith,New South Wales,29.24
14455,Yallah,New South Wales,8.51
14456,Yallaroi,New South Wales,456.55
14457,Yalwal,New South Wales,125.83
14458,Yamba (NSW),New South Wales,16.89
14459,Yambulla,New South Wales,456.10
14460,Yanco,New South Wales,56.89
14461,Yanderra,New South Wales,2.74
14462,Yanga,New South Wales,535.82
14463,Yankees Creek,New South Wales,140.54
14464,Yannergee,New South Wales,152.98
14465,Yantabulla,New South Wales,3468.53
14466,Yaouk,New South Wales,260.03
14467,Yarara,New South Wales,80.38
14468,Yarra,New South Wales,78.93
14469,Yarrabandai,New South Wales,297.81
14470,Yarrabin,New South Wales,312.18
14471,Yarragal,New South Wales,82.92
14472,Yarragrin,New South Wales,199.73
14473,Yarragundry,New South Wales,64.59
14474,Yarrahapinni,New South Wales,20.60
14475,Yarramalong,New South Wales,25.79
14476,Yarraman (NSW),New South Wales,119.23
14477,Yarramundi,New South Wales,32.31
14478,Yarranbella,New South Wales,45.31
14479,Yarrangobilly,New South Wales,174.17
14480,Yarras (Bathurst Regional - NSW),New South Wales,13.41
14481,Yarras (Port Macquarie-Hastings - NSW),New South Wales,76.63
14482,Yarratt Forest,New South Wales,33.25
14483,Yarravel,New South Wales,24.66
14484,Yarrawa,New South Wales,148.16
14485,Yarrawarrah,New South Wales,1.24
14486,Yarrawonga (NSW),New South Wales,47.33
14487,Yarrawonga Park,New South Wales,0.62
14488,Yarrie Lake,New South Wales,172.48
14489,Yarrow,New South Wales,105.20
14490,Yarrowford,New South Wales,88.63
14491,Yarrowitch,New South Wales,1488.15
14492,Yarrowyck,New South Wales,372.37
14493,Yass,New South Wales,99.73
14494,Yass River,New South Wales,162.30
14495,Yathella,New South Wales,165.23
14496,Yattalunga (NSW),New South Wales,0.79
14497,Yatte Yattah,New South Wales,24.27
14498,Yaven Creek,New South Wales,135.45
14499,Yelgun,New South Wales,6.76
14500,Yellow Dam,New South Wales,108.24
14501,Yellow Pinch,New South Wales,10.19
14502,Yellow Rock (Blue Mountains - NSW),New South Wales,18.81
14503,Yellow Rock (Shellharbour - NSW),New South Wales,18.38
14504,Yenda (NSW),New South Wales,205.34
14505,Yengo National Park,New South Wales,241.25
14506,Yennora,New South Wales,2.74
14507,Yeoval,New South Wales,312.05
14508,Yerong Creek,New South Wales,259.99
14509,Yerranderie,New South Wales,162.29
14510,Yerrinbool,New South Wales,47.91
14511,Yerriyong,New South Wales,126.37
14512,Yessabah,New South Wales,46.66
14513,Yetholme,New South Wales,62.60
14514,Yetman,New South Wales,1004.26
14515,Yippin Creek,New South Wales,2.67
14516,Yoogali,New South Wales,24.63
14517,Yorklea,New South Wales,81.64
14518,Young,New South Wales,367.12
14519,Yowie Bay,New South Wales,1.20
14520,Yowrie,New South Wales,285.73
14521,Yullundry,New South Wales,50.39
