school_id,name,suburb,state,postcode,sector,school_type,lat,lng
42850,Figtree Public School,Figtree,NSW,2525,Government,Primary,-34.440841,150.854443
42851,Russell Vale Public School,Russell Vale,NSW,2517,Government,Primary,-34.359483,150.906828
42852,Farmborough Road Public School,Unanderra,NSW,2526,Government,Primary,-34.460322,150.834818
42853,Bellambi Public School,Bellambi,NSW,2518,Government,Primary,-34.371201,150.914404
42854,Warilla Public School,Warilla,NSW,2528,Government,Primary,-34.557172,150.854194
42855,Lake Heights Public School,Lake Heights,NSW,2502,Government,Primary,-34.489668,150.868047
42856,Cringila Public School,Cringila,NSW,2502,Government,Primary,-34.471975,150.86987
42857,Lindsay Park Public School,Wollongong,NSW,2500,Government,Primary,-34.430004,150.860942
42858,Kemblawarra Public School,Port Kembla,NSW,2505,Government,Primary,-34.489284,150.893254
42859,Mount Ousley Public School,Fairy Meadow,NSW,2519,Government,Primary,-34.398869,150.88825
42860,Nowra Hill Public School,Nowra,NSW,2541,Government,Primary,-34.93542,150.566223
42861,Albion Park Rail Public School,Albion Park,NSW,2527,Government,Primary,-34.56755,150.798668
42862,Queanbeyan West Public School,Queanbeyan,NSW,2620,Government,Primary,-35.348418,149.21574
42864,Berkeley West Public School,Berkeley,NSW,2506,Government,Primary,-34.47549809,150.8410061
42865,Illaroo Road Public School,North Nowra,NSW,2541,Government,Primary,-34.859064,150.590007
42866,Nowra East Public School,Nowra East,NSW,2541,Government,Primary,-34.882443,150.607732
42867,Lakelands Public School,Dapto,NSW,2530,Government,Primary,-34.505002,150.795602
42868,Balarang Public School,Oak Flats,NSW,2529,Government,Primary,-34.55976,150.831115
42869,Woonona East Public School,Woonona,NSW,2517,Government,Primary,-34.352261,150.915453
42870,Warilla North Public School,Warilla,NSW,2528,Government,Primary,-34.546621,150.85283
42871,Pleasant Heights Public School,Mount Pleasant,NSW,2519,Government,Primary,-34.396188,150.873289
42872,Queanbeyan East Public School,Queanbeyan,NSW,2620,Government,Primary,-35.34471536,149.2464719
42873,Queanbeyan South Public School,Queanbeyan,NSW,2620,Government,Primary,-35.365541,149.228192
42874,Mount Warrigal Public School,Warilla,NSW,2528,Government,Primary,-34.553788,150.84461
42875,Hayes Park Public School,Kanahooka,NSW,2530,Government,Primary,-34.491584,150.816321
42876,Bradfordville Public School,Goulburn,NSW,2580,Government,Primary,-34.72345653,149.7404926
42877,Koonawarra Public School,Dapto,NSW,2530,Government,Primary,-34.501193,150.807883
42878,Mount Brown Public School,Dapto,NSW,2530,Government,Primary,-34.515885,150.784817
42879,Wollondilly Public School,Goulburn,NSW,2580,Government,Primary,-34.742953,149.710904
42880,Berinba Public School,Yass,NSW,2582,Government,Primary,-34.843108,148.915309
42881,Figtree Heights Public School,Figtree,NSW,2525,Government,Primary,-34.431526,150.855504
42882,Flinders Public School,Flinders,NSW,2529,Government,Primary,-34.582182,150.85024
42883,Sanctuary Point Public School,Sanctuary Point,NSW,2540,Government,Primary,-35.104844,150.628585
42884,Culburra Public School,Culburra Beach,NSW,2540,Government,Primary,-34.933198,150.762286
42885,Minnamurra Public School,Minnamurra,NSW,2533,Government,Primary,-34.62487,150.852773
42886,Nareena Hills Public School,Figtree,NSW,2525,Government,Primary,-34.425765,150.84787
42887,Barrack Heights Public School,Barrack Heights,NSW,2528,Government,Primary,-34.559085,150.846032
42888,Sunshine Bay Public School,Batehaven,NSW,2536,Government,Primary,-35.740734,150.209961
42889,Vincentia Public School,Vincentia,NSW,2540,Government,Primary,-35.073353,150.669549
42890,Mount Terry Public School,Albion Park,NSW,2527,Government,Primary,-34.591636,150.779935
42891,Broulee Public School,Broulee,NSW,2537,Government,Primary,-35.844467,150.173118
42892,North Nowra Public School,North Nowra,NSW,2541,Government,Primary,-34.855557,150.57716
42893,Callala Public School,Callala Bay,NSW,2540,Government,Primary,-34.995951,150.714405
42894,Jerrabomberra Public School,Jerrabomberra,NSW,2619,Government,Primary,-35.38648002,149.1990508
42895,Shell Cove Public School,Shell Cove,NSW,2529,Government,Primary,-34.595583,150.857477
42896,Tullimbar Public School,Tullimbar,NSW,2527,Government,Primary,-34.575901,150.751792
42897,Highlands School,Mittagong,NSW,2575,Government,Special,-34.455042,150.477057
42898,The Crescent School,Goulburn,NSW,2580,Government,Special,-34.744593,149.710549
42899,Para Meadows School,North Wollongong,NSW,2500,Government,Special,-34.411196,150.888605
42900,Peterborough School,Warilla,NSW,2528,Government,Special,-34.555992,150.854963
42901,Tangara School,Mittagong,NSW,2575,Government,Special,-34.451869,150.469424
42902,Havenlee School,North Nowra,NSW,2541,Government,Special,-34.855204,150.576325
42903,Budawang School,Ulladulla,NSW,2539,Government,Special,-35.34971,150.471311
42904,Bowral High School,Bowral,NSW,2576,Government,Secondary,-34.488816,150.423432
42905,Goulburn High School,Goulburn,NSW,2580,Government,Secondary,-34.74717047,149.7112627
42906,Wollongong High School of the Performing Arts,Fairy Meadow,NSW,2519,Government,Secondary,-34.40584669,150.8897406
42907,Bega High School,Bega,NSW,2550,Government,Secondary,-36.67666887,149.8390229
42908,Kiama High School,Kiama,NSW,2533,Government,Secondary,-34.68066,150.847197
42909,Corrimal High School,Corrimal,NSW,2518,Government,Secondary,-34.37543277,150.9102502
42910,Monaro High School,Cooma North,NSW,2630,Government,Secondary,-36.216655,149.134021
42911,Nowra High School,Nowra,NSW,2541,Government,Secondary,-34.872966,150.609361
42912,Dapto High School,Dapto,NSW,2530,Government,Secondary,-34.499054,150.785868
42913,Illawarra Sports High School,Berkeley,NSW,2506,Government,Secondary,-34.480849,150.853331
42914,Queanbeyan High School,Queanbeyan,NSW,2620,Government,Secondary,-35.353243,149.220484
42915,Yass High School,Yass,NSW,2582,Government,Secondary,-34.835474,148.911066
42916,Moruya High School,Moruya,NSW,2537,Government,Secondary,-35.920195,150.08015
42917,Moss Vale High School,Moss Vale,NSW,2577,Government,Secondary,-34.551483,150.385294
42918,Woonona High School,Woonona,NSW,2517,Government,Secondary,-34.34477273,150.9094179
42919,Warilla High School,Barrack Heights,NSW,2528,Government,Secondary,-34.565199,150.858391
42920,Bomaderry High School,Bomaderry,NSW,2541,Government,Secondary,-34.844038,150.602725
42921,Figtree High School,Figtree,NSW,2525,Government,Secondary,-34.438352,150.855197
42922,Crookwell High School,Crookwell,NSW,2583,Government,Secondary,-34.452754,149.466967
42923,Mulwaree High School,Goulburn,NSW,2580,Government,Secondary,-34.728245,149.730169
42924,Lake Illawarra High School,Lake Illawarra,NSW,2528,Government,Secondary,-34.541828,150.850426
42925,Warrawong High School,Warrawong,NSW,2502,Government,Secondary,-34.480163,150.875178
42926,Bombala High School,Bombala,NSW,2632,Government,Secondary,-36.917647,149.231927
42927,Eden Marine High School,Eden,NSW,2551,Government,Secondary,-37.0553,149.907
42928,Kanahooka High School,Kanahooka,NSW,2530,Government,Secondary,-34.494652,150.805362
42929,Ulladulla High School,Ulladulla,NSW,2539,Government,Secondary,-35.35821,150.47024
42930,Karabar High School,Queanbeyan,NSW,2620,Government,Secondary,-35.365337,149.224822
42931,Narooma High School,Narooma,NSW,2546,Government,Secondary,-36.235506,150.128648
42932,Keira High School,Fairy Meadow,NSW,2519,Government,Secondary,-34.405282,150.88651
42933,Smiths Hill High School,Wollongong,NSW,2500,Government,Secondary,-34.418889,150.89561
42934,Shoalhaven High School,Nowra,NSW,2541,Government,Secondary,-34.897296,150.610096
42935,Batemans Bay High School,Batehaven,NSW,2536,Government,Secondary,-35.72896589,150.1954205
42936,Albion Park High School,Albion Park,NSW,2527,Government,Secondary,-34.576702,150.773359
42937,Vincentia High School,Vincentia,NSW,2540,Government,Secondary,-35.077698,150.662803
42938,Bulli High School,Bulli,NSW,2516,Government,Secondary,-34.337247,150.921143
42939,Oak Flats High School,Oak Flats,NSW,2529,Government,Secondary,-34.559745,150.83408
42940,Alma Public School,Broken Hill,NSW,2880,Government,Primary,-31.982217,141.462443
42941,Ballimore Public School,Ballimore,NSW,2830,Government,Primary,-32.193596,148.899631
42942,Baradine Central School,Baradine,NSW,2396,Government,Combined,-30.950736,149.070198
42943,Bathurst Public School,Bathurst,NSW,2795,Government,Primary,-33.420942,149.570615
42944,Bedgerebong Public School,Bedgerabong,NSW,2871,Government,Primary,-33.361353,147.679318
42945,Binnaway Central School,Binnaway,NSW,2395,Government,Combined,-31.552793,149.374951
42946,Blayney Public School,Blayney,NSW,2799,Government,Primary,-33.528987,149.251583
42947,Bogan Gate Public School,Bogan Gate,NSW,2876,Government,Primary,-33.105556,147.7982057
42948,Bourke Public School,Bourke,NSW,2840,Government,Primary,-30.09351,145.94968
42949,Brewarrina Central School,Brewarrina,NSW,2839,Government,Combined,-29.963669,146.859088
42950,Broken Hill Public School,Broken Hill,NSW,2880,Government,Primary,-31.95651234,141.4565044
42951,Broken Hill North Public School,Broken Hill,NSW,2880,Government,Primary,-31.94387175,141.4717013
42952,Burke Ward Public School,Broken Hill,NSW,2880,Government,Primary,-31.960361,141.441054
42954,Canobolas Public School,Orange,NSW,2800,Government,Primary,-33.305942,149.04621
42955,Capertee Public School,Capertee,NSW,2846,Government,Primary,-33.147074,149.985922
42956,Caragabal Public School,Caragabal,NSW,2810,Government,Primary,-33.84532,147.744452
42957,Carcoar Public School,Carcoar,NSW,2791,Government,Primary,-33.612326,149.142432
42958,Cargo Public School,Cargo,NSW,2800,Government,Primary,-33.427612,148.807697
42959,Carinda Public School,Carinda,NSW,2831,Government,Primary,-30.461882,147.687555
42960,Cobar Public School,Cobar,NSW,2835,Government,Primary,-31.502199,145.836609
42961,Condobolin Public School,Condobolin,NSW,2877,Government,Primary,-33.085514,147.149077
42962,Cooerwull Public School,Lithgow,NSW,2790,Government,Primary,-33.484053,150.142093
42963,Coolah Central School,Coolah,NSW,2843,Government,Combined,-31.821024,149.723624
42964,Coonabarabran Public School,Coonabarabran,NSW,2357,Government,Primary,-31.280039,149.282061
42965,Coonamble Public School,Coonamble,NSW,2829,Government,Primary,-30.958363,148.387024
42966,Cowra Public School,Cowra,NSW,2794,Government,Primary,-33.836028,148.68992
42967,Buronga Public School,Buronga,NSW,2739,Government,Primary,-34.169471,142.181315
42968,Cudal Public School,Cudal,NSW,2864,Government,Primary,-33.287099,148.740307
42969,Cullen Bullen Public School,Cullen Bullen,NSW,2790,Government,Primary,-33.299877,150.032317
42970,Cumnock Public School,Cumnock,NSW,2867,Government,Primary,-32.93148727,148.7499057
42971,Dareton Public School,Dareton,NSW,2717,Government,Primary,-34.091148,142.040358
42972,Dubbo Public School,Dubbo,NSW,2830,Government,Primary,-32.248749,148.60541
42973,Dubbo North Public School,Dubbo,NSW,2830,Government,Primary,-32.24168,148.615776
42974,Dunedoo Central School,Dunedoo,NSW,2844,Government,Combined,-32.018308,149.392212
42975,Dubbo South Public School,Dubbo,NSW,2830,Government,Primary,-32.263126,148.609749
42976,Eglinton Public School,Eglinton,NSW,2795,Government,Primary,-33.37752,149.539343
42977,Euchareena Public School,Euchareena,NSW,2866,Government,Primary,-32.937204,149.091542
42978,Eugowra Public School,Eugowra,NSW,2806,Government,Primary,-33.423082,148.369286
42979,Eumungerie Public School,Eumungerie,NSW,2822,Government,Primary,-31.951152,148.621075
42980,Euston Public School,Euston,NSW,2737,Government,Primary,-34.575588,142.744248
42981,Forbes Public School,Forbes,NSW,2871,Government,Primary,-33.387948,148.006385
42982,Geurie Public School,Geurie,NSW,2818,Government,Primary,-32.3961,148.82945
42983,Gilgandra Public School,Gilgandra,NSW,2827,Government,Primary,-31.707981,148.66464
42984,Girilambone Public School,Girilambone,NSW,2831,Government,Primary,-31.24967,146.908851
42985,Gol Gol Public School,Gol Gol,NSW,2738,Government,Primary,-34.179608,142.222652
42986,Goodooga Central School,Goodooga,NSW,2838,Government,Combined,-29.115865,147.455532
42987,Gooloogong Public School,Gooloogong,NSW,2805,Government,Primary,-33.617104,148.436422
42988,Grenfell Public School,Grenfell,NSW,2810,Government,Primary,-33.892296,148.167544
42989,Gulargambone Central School,Gulargambone,NSW,2828,Government,Combined,-31.33224,148.475758
42990,Gulgong Public School,Gulgong,NSW,2852,Government,Primary,-32.359746,149.537692
42991,Gwabegar Public School,Gwabegar,NSW,2356,Government,Primary,-30.611489,148.974999
42992,Hampton Public School,Hampton,NSW,2790,Government,Primary,-33.648479,150.048925
42993,Hargraves Public School,Hargraves,NSW,2850,Government,Primary,-32.783336,149.461924
42994,Hermidale Public School,Hermidale,NSW,2831,Government,Primary,-31.551165,146.723373
42995,Hill End Public School,Hill End,NSW,2850,Government,Primary,-33.034573,149.415886
42996,Holmwood Public School,Cowra,NSW,2794,Government,Primary,-33.83471,148.691218
42997,Ilford Public School,Ilford,NSW,2850,Government,Primary,-32.966702,149.855478
42998,Ivanhoe Central School,Ivanhoe,NSW,2878,Government,Combined,-32.898531,144.300978
42999,Kandos Public School,Kandos,NSW,2848,Government,Primary,-32.856242,149.974813
43000,Kelso Public School,Kelso,NSW,2795,Government,Primary,-33.416969,149.605156
43001,Koorawatha Public School,Koorawatha,NSW,2807,Government,Primary,-34.034936,148.559705
43002,Lightning Ridge Central School,Lightning Ridge,NSW,2834,Government,Combined,-29.425211,147.978614
43003,Lithgow Public School,Lithgow,NSW,2790,Government,Primary,-33.482092,150.160227
43004,Lue Public School,Lue,NSW,2850,Government,Primary,-32.656339,149.844616
43005,Lyndhurst Public School,Lyndhurst,NSW,2797,Government,Primary,-33.673266,149.044914
43006,Mandurama Public School,Mandurama,NSW,2792,Government,Primary,-33.65148,149.069495
43007,Manildra Public School,Manildra,NSW,2865,Government,Primary,-33.184214,148.700122
43008,Meadow Flat Public School,Meadow Flat,NSW,2795,Government,Primary,-33.43375582,149.9203739
43009,Mendooran Central School,Mendooran,NSW,2842,Government,Combined,-31.818731,149.122445
43010,Menindee Central School,Menindee,NSW,2879,Government,Combined,-32.393368,142.41329
43011,Millthorpe Public School,Millthorpe,NSW,2798,Government,Primary,-33.44525881,149.1857442
43012,Molong Central School,Molong,NSW,2866,Government,Combined,-33.098011,148.86389
43013,Mudgee Public School,Mudgee,NSW,2850,Government,Primary,-32.59594,149.583964
43014,Mullion Creek Public School,Mullion Creek,NSW,2800,Government,Primary,-33.139031,149.120501
43015,Clergate Public School,Clergate,NSW,2800,Government,Primary,-33.192057,149.112293
43016,Mumbil Public School,Mumbil,NSW,2820,Government,Primary,-32.722371,149.052673
43017,Narromine Public School,Narromine,NSW,2821,Government,Primary,-32.229903,148.244421
43018,Nashdale Public School,Nashdale,NSW,2800,Government,Primary,-33.293794,149.013466
43019,Neville Public School,Neville,NSW,2799,Government,Primary,-33.708658,149.216784
43020,Nyngan Public School,Nyngan,NSW,2825,Government,Primary,-31.568398,147.195259
43021,Oberon Public School,Oberon,NSW,2787,Government,Primary,-33.703254,149.864517
43022,O'Connell Public School,O'Connell,NSW,2795,Government,Primary,-33.524513,149.720076
43023,Orange East Public School,Orange,NSW,2800,Government,Primary,-33.282069,149.113698
43024,Parkes Public School,Parkes,NSW,2870,Government,Primary,-33.13229,148.176314
43025,Peak Hill Central School,Peak Hill,NSW,2869,Government,Combined,-32.728855,148.192111
43026,Perthville Public School,Perthville,NSW,2795,Government,Primary,-33.491052,149.550052
