abs_ssc,name,state,area
"SSC12819",Mulla Creek,New South Wales,164.46
"SSC12820",Mullaley,New South Wales,313.87
"SSC12821",Mullamuddy,New South Wales,35.92
"SSC12822",Mullaway,New South Wales,1.74
"SSC12823",Mullengandra,New South Wales,127.19
"SSC12824",Mullengudgery,New South Wales,490.89
"SSC12825",Mullion,New South Wales,148.90
"SSC12826",Mullion Creek,New South Wales,157.00
"SSC12827",Mulloon,New South Wales,104.75
"SSC12828",Mullumbimby,New South Wales,27.61
"SSC12829",Mullumbimby Creek,New South Wales,11.77
"SSC12830",Mulwala,New South Wales,356.93
"SSC12831",Mulyandry,New South Wales,214.24
"SSC12832",Mumbil,New South Wales,153.02
"SSC12833",Mumblebone Plain,New South Wales,373.76
"SSC12834",Mumbulla Mountain,New South Wales,44.01
"SSC12835",Mummel,New South Wales,51.35
"SSC12836",Mummulgum,New South Wales,47.30
"SSC12837",Mundamia,New South Wales,12.09
"SSC12838",Mundarlo,New South Wales,174.12
"SSC12839",Munderoo,New South Wales,143.12
"SSC12840",Mundongo,New South Wales,12.59
"SSC12841",Mungay Creek,New South Wales,57.96
"SSC12842",Munghorn,New South Wales,59.70
"SSC12843",Mungindi,New South Wales,1622.71
"SSC12844",Mungo,New South Wales,793.38
"SSC12845",Mungo Brush,New South Wales,56.22
"SSC12846",Munni,New South Wales,54.66
"SSC12847",Munyabla,New South Wales,130.28
"SSC12848",Murga,New South Wales,125.34
"SSC12849",Murrah,New South Wales,92.55
"SSC12850",Murrami,New South Wales,248.58
"SSC12851",Murrawombie,New South Wales,399.72
"SSC12852",Murray Downs,New South Wales,173.23
"SSC12853",Murray Gorge,New South Wales,88.71
"SSC12854",Murrays Beach,New South Wales,2.42
"SSC12855",Murrays Run,New South Wales,33.85
"SSC12856",Murrengenburg,New South Wales,20.70
"SSC12857",Murrin Bridge,New South Wales,3.98
"SSC12858",Murringo,New South Wales,327.16
"SSC12859",Murrulebale,New South Wales,150.25
"SSC12860",Murrumbateman,New South Wales,139.00
"SSC12861",Murrumbo,New South Wales,120.02
"SSC12862",Murrumbucca,New South Wales,151.58
"SSC12863",Murrumburrah,New South Wales,43.44
"SSC12864",Murrurundi,New South Wales,73.04
"SSC12865",Murulla,New South Wales,65.77
"SSC12866",Murwillumbah,New South Wales,12.00
"SSC12867",Muscle Creek,New South Wales,88.51
"SSC12868",Muswellbrook,New South Wales,262.40
"SSC12869",Mutawintji,New South Wales,6301.30
"SSC12870",Muttama,New South Wales,163.21
"SSC12871",Myall Creek,New South Wales,140.38
"SSC12872",Myall Lake,New South Wales,63.47
"SSC12873",Myall Park,New South Wales,266.42
"SSC12874",Myalla,New South Wales,80.14
"SSC12875",Mylestom,New South Wales,3.60
"SSC12876",Mylneford,New South Wales,13.03
"SSC12877",Myocum,New South Wales,32.31
"SSC12878",Myola,New South Wales,1.10
"SSC12879",Myrtle Creek,New South Wales,213.44
"SSC12880",Myrtle Mountain,New South Wales,42.44
"SSC12881",Myrtle Park,New South Wales,83.69
"SSC12882",Myrtleville,New South Wales,161.85
"SSC12883",Mystery Bay,New South Wales,3.43
"SSC12884",Myuna Bay,New South Wales,7.56
"SSC12885",Nabiac,New South Wales,143.70
"SSC12886",Nadgee,New South Wales,419.72
"SSC12887",Nambucca Heads,New South Wales,30.92
"SSC12888",Namoi River,New South Wales,297.50
"SSC12889",Nana Glen,New South Wales,65.02
"SSC12890",Nangus,New South Wales,246.95
"SSC12891",Nanima,New South Wales,67.41
"SSC12892",Napier Lane,New South Wales,256.63
"SSC12893",Napoleon Reef,New South Wales,34.94
"SSC12894",Naradhan,New South Wales,621.67
"SSC12895",Narara,New South Wales,8.24
"SSC12896",Narellan,New South Wales,4.28
"SSC12897",Narellan Vale,New South Wales,2.48
"SSC12898",Naremburn,New South Wales,1.25
"SSC12899",Narone Creek,New South Wales,4.48
"SSC12900",Narooma,New South Wales,120.23
"SSC12901",Narrabarba,New South Wales,106.32
"SSC12902",Narrabeen,New South Wales,2.20
"SSC12903",Narrabri,New South Wales,1293.98
"SSC12904",Narraburra,New South Wales,122.75
"SSC12905",Narran Lake,New South Wales,890.50
"SSC12906",Narrandera,New South Wales,357.86
"SSC12907",Narrangullen,New South Wales,148.60
"SSC12908",Narrawa,New South Wales,298.24
"SSC12909",Narrawallee,New South Wales,3.66
"SSC12910",Narraweena,New South Wales,1.78
"SSC12911",Narromine,New South Wales,1907.98
"SSC12912",Narwee,New South Wales,1.27
"SSC12913",Nashdale,New South Wales,26.70
"SSC12914",Nashua,New South Wales,18.13
"SSC12915",Nattai,New South Wales,51.63
"SSC12916",Naughtons Gap,New South Wales,9.86
"SSC12917",Neath,New South Wales,3.36
"SSC12918",Nebea,New South Wales,220.73
"SSC12919",Neilrex,New South Wales,164.89
"SSC12920",Nelligen,New South Wales,70.38
"SSC12921",Nelson (Bega Valley - NSW),New South Wales,34.64
"SSC12922",Nelson (The Hills Shire - NSW),New South Wales,4.92
"SSC12923",Nelson Bay,New South Wales,15.66
"SSC12924",Nelsons Plains,New South Wales,20.87
"SSC12925",Nelungaloo,New South Wales,110.50
"SSC12926",Nemingha,New South Wales,33.38
"SSC12927",Nericon,New South Wales,64.62
"SSC12928",Neringla,New South Wales,192.90
"SSC12929",Nerong,New South Wales,176.58
"SSC12930",Nerriga,New South Wales,134.56
"SSC12931",Nerrigundah,New South Wales,169.76
"SSC12932",Nethercote,New South Wales,58.82
"SSC12933",Neurea,New South Wales,121.50
"SSC12934",Neutral Bay,New South Wales,1.28
"SSC12935",Never Never,New South Wales,92.13
"SSC12936",Nevertire,New South Wales,677.28
"SSC12937",Neville,New South Wales,205.36
"SSC12938",New Berrima,New South Wales,3.39
"SSC12939",New Brighton,New South Wales,1.75
"SSC12940",New Buildings,New South Wales,31.60
"SSC12941",New Italy,New South Wales,71.75
"SSC12942",New Lambton,New South Wales,5.30
"SSC12943",New Lambton Heights,New South Wales,2.91
"SSC12944",New Mexico,New South Wales,102.03
"SSC12945",New Park,New South Wales,5.34
"SSC12946",New Valley,New South Wales,203.97
"SSC12947",Newbold,New South Wales,5.92
"SSC12948",Newbridge,New South Wales,82.99
"SSC12949",Newcastle,New South Wales,1.16
"SSC12950",Newcastle East,New South Wales,0.52
"SSC12951",Newcastle West,New South Wales,0.87
"SSC12952",Newee Creek,New South Wales,28.58
"SSC12953",Newington,New South Wales,0.93
"SSC12954",Newnes,New South Wales,50.88
"SSC12955",Newnes Plateau,New South Wales,429.32
"SSC12956",Newport,New South Wales,3.81
"SSC12957",Newrybar,New South Wales,20.99
"SSC12958",Newstead,New South Wales,86.13
"SSC12959",Newton Boyd,New South Wales,588.69
"SSC12960",Newtown,New South Wales,1.58
"SSC12961",Niagara Park,New South Wales,4.78
"SSC12962",Niangala,New South Wales,691.84
"SSC12963",Niemur,New South Wales,270.08
"SSC12964",Nightcap,New South Wales,39.65
"SSC12965",Nimbin,New South Wales,72.88
"SSC12966",Nimmitabel,New South Wales,139.93
"SSC12967",Nimmo,New South Wales,37.22
"SSC12968",Nobbys Creek,New South Wales,19.49
"SSC12969",Nombi,New South Wales,346.72
"SSC12970",Noona,New South Wales,3418.08
"SSC12971",Noorong,New South Wales,226.85
"SSC12972",Nooroo,New South Wales,71.78
"SSC12973",Norah Head,New South Wales,4.25
"SSC12974",Noraville,New South Wales,1.76
"SSC12975",Nords Wharf,New South Wales,3.06
"SSC12976",Normanhurst,New South Wales,2.19
"SSC12977",North Albury,New South Wales,5.87
"SSC12978",North Arm,New South Wales,5.19
"SSC12979",North Arm Cove,New South Wales,48.51
"SSC12980",North Avoca,New South Wales,1.50
"SSC12981",North Balgowlah,New South Wales,1.12
"SSC12982",North Batemans Bay,New South Wales,5.99
"SSC12983",North Boambee Valley,New South Wales,13.32
"SSC12984",North Bondi,New South Wales,1.26
"SSC12985",North Bourke,New South Wales,4233.88
"SSC12986",North Brother,New South Wales,10.46
"SSC12987",North Casino,New South Wales,28.87
"SSC12988",North Curl Curl,New South Wales,1.22
"SSC12989",North Dorrigo,New South Wales,30.16
"SSC12990",North Epping,New South Wales,2.33
"SSC12991",North Gosford,New South Wales,1.92
"SSC12992",North Haven,New South Wales,5.88
"SSC12993",North Lambton,New South Wales,1.34
"SSC12994",North Lismore,New South Wales,12.50
"SSC12995",North Macksville,New South Wales,18.21
"SSC12996",North Macquarie,New South Wales,2.59
"SSC12997",North Manly,New South Wales,1.07
"SSC12998",North Narooma,New South Wales,11.32
"SSC12999",North Narrabeen,New South Wales,2.54
"SSC13000",North Nowra,New South Wales,10.23
"SSC13001",North Parramatta,New South Wales,5.24
"SSC13002",North Richmond,New South Wales,22.12
"SSC13003",North Rocks,New South Wales,5.46
"SSC13004",North Rothbury,New South Wales,15.91
"SSC13005",North Ryde,New South Wales,5.36
"SSC13006",North Shore,New South Wales,19.02
"SSC13007",North St Marys,New South Wales,3.19
"SSC13008",North Star,New South Wales,904.76
"SSC13009",North Strathfield,New South Wales,1.04
"SSC13010",North Sydney,New South Wales,1.47
"SSC13011",North Tamworth,New South Wales,18.15
"SSC13012",North Tumbulgum,New South Wales,13.89
"SSC13013",North Turramurra,New South Wales,11.61
"SSC13014",North Wagga Wagga,New South Wales,16.45
"SSC13015",North Wahroonga,New South Wales,3.89
"SSC13016",North Willoughby,New South Wales,0.93
"SSC13017",North Wollongong,New South Wales,2.42
"SSC13018",North Woodburn,New South Wales,5.32
"SSC13019",North Yalgogrin,New South Wales,444.13
"SSC13020",North Yeoval,New South Wales,23.51
"SSC13021",Northangera,New South Wales,24.52
"SSC13022",Northbridge,New South Wales,2.73
"SSC13023",Northmead,New South Wales,4.29
"SSC13024",Northwood,New South Wales,0.38
"SSC13025",Norway,New South Wales,48.24
"SSC13026",Nowendoc,New South Wales,874.35
"SSC13027",Nowley,New South Wales,368.30
"SSC13028",Nowra,New South Wales,8.99
"SSC13029",Nowra Hill,New South Wales,33.99
"SSC13030",Nubba,New South Wales,95.85
"SSC13031",Nulkaba,New South Wales,14.46
"SSC13032",Nullamanna,New South Wales,263.61
"SSC13033",Nullica,New South Wales,146.02
"SSC13034",Nullo Mountain,New South Wales,487.26
"SSC13035",Numbaa,New South Wales,20.12
"SSC13036",Number One,New South Wales,51.53
"SSC13037",Numbla Vale,New South Wales,120.16
"SSC13038",Numbugga,New South Wales,55.78
"SSC13039",Numeralla,New South Wales,174.62
"SSC13040",Numinbah,New South Wales,29.58
"SSC13041",Numulgi,New South Wales,16.54
"SSC13042",Nunderi,New South Wales,3.83
"SSC13043",Nundle,New South Wales,177.56
"SSC13044",Nungatta,New South Wales,262.49
"SSC13045",Nungatta South,New South Wales,4.55
"SSC13046",Nurenmerenmong,New South Wales,240.98
"SSC13047",Nymagee,New South Wales,4277.16
"SSC13048",Nymboida,New South Wales,323.36
"SSC13049",Nyngan,New South Wales,2142.35
"SSC13050",Nyora,New South Wales,78.06
"SSC13051",Nyrang Creek,New South Wales,32.37
"SSC13052",O'Connell,New South Wales,119.42
"SSC13053",Oak Flats,New South Wales,3.76
"SSC13054",Oakdale,New South Wales,94.01
"SSC13055",Oakey Park,New South Wales,2.18
"SSC13056",Oakhampton,New South Wales,5.19
"SSC13057",Oakhampton Heights,New South Wales,1.96
"SSC13058",Oakhurst,New South Wales,2.03
"SSC13059",Oaklands,New South Wales,596.43
"SSC13060",Oakville,New South Wales,15.15
"SSC13061",Oakwood,New South Wales,152.22
"SSC13062",Oallen,New South Wales,268.42
"SSC13063",Oatlands,New South Wales,2.46
"SSC13064",Oatley,New South Wales,4.37
"SSC13065",Oban,New South Wales,72.61
"SSC13066",Obanvale,New South Wales,3.15
"SSC13067",Oberne Creek,New South Wales,191.18
"SSC13068",Oberon,New South Wales,187.41
"SSC13069",Obley,New South Wales,326.37
"SSC13070",Ocean Shores,New South Wales,12.85
"SSC13071",Ogunbil,New South Wales,180.31
"SSC13072",Old Adaminaby,New South Wales,24.72
"SSC13073",Old Bar,New South Wales,24.27
"SSC13074",Old Bonalbo,New South Wales,5.23
"SSC13075",Old Erowal Bay,New South Wales,0.79
"SSC13076",Old Grevillia,New South Wales,9.75
"SSC13077",Old Guildford,New South Wales,0.96
"SSC13078",Old Junee,New South Wales,185.74
"SSC13079",Old Mill,New South Wales,3.25
"SSC13080",Old Station,New South Wales,15.88
"SSC13081",Old Toongabbie,New South Wales,1.27
"SSC13082",Olinda,New South Wales,92.21
"SSC13083",Olney,New South Wales,132.62
"SSC13084",Omadale,New South Wales,22.96
"SSC13085",One Mile,New South Wales,5.08
"SSC13086",One Tree,New South Wales,1629.08
"SSC13087",Oolong,New South Wales,59.50
"SSC13088",Ooma,New South Wales,131.06
"SSC13089",Ootha,New South Wales,252.49
"SSC13090",Ophir,New South Wales,146.91
"SSC13091",Oran Park,New South Wales,13.74
"SSC13092",Orange,New South Wales,150.93
"SSC13093",Orange Grove,New South Wales,103.85
"SSC13094",Orangeville,New South Wales,42.86
"SSC13095",Orchard Hills,New South Wales,43.07
"SSC13096",Orient Point,New South Wales,2.05
"SSC13097",Orton Park,New South Wales,5.46
"SSC13098",Osborne,New South Wales,177.04
"SSC13099",Osterley,New South Wales,3.68
"SSC13100",Oswald,New South Wales,2.76
"SSC13101",Otford,New South Wales,6.84
"SSC13102",Oura,New South Wales,141.62
"SSC13103",Ourimbah,New South Wales,87.15
"SSC13104",Ournie,New South Wales,110.23
"SSC13105",Owens Gap,New South Wales,149.68
"SSC13106",Oxford Falls,New South Wales,6.65
"SSC13107",Oxley (Balranald - NSW),New South Wales,2872.40
"SSC13108",Oxley (Warren - NSW),New South Wales,707.45
"SSC13109",Oxley Island,New South Wales,32.40
"SSC13110",Oxley Park,New South Wales,1.27
"SSC13111",Oxley Vale,New South Wales,8.50
"SSC13112",Oyster Bay,New South Wales,2.10
"SSC13113",Oyster Cove,New South Wales,6.08
"SSC13114",Packsaddle,New South Wales,9661.01
"SSC13115",Paddington,New South Wales,1.63
"SSC13116",Paddys Flat (Kyogle - NSW),New South Wales,52.07
"SSC13117",Paddys Flat (Snowy Monaro Regional - NSW),New South Wales,168.29
"SSC13118",Paddys River (Snowy Valleys - NSW),New South Wales,115.73
"SSC13119",Paddys River (Wingecarribee - NSW),New South Wales,25.31
"SSC13120",Padstow,New South Wales,5.40
"SSC13121",Padstow Heights,New South Wales,1.93
"SSC13122",Pagans Flat,New South Wales,14.42
"SSC13123",Pages Creek,New South Wales,134.42
"SSC13124",Pages River,New South Wales,37.09
"SSC13125",Pagewood,New South Wales,2.20
"SSC13126",Palarang,New South Wales,92.54
"SSC13127",Palerang,New South Wales,66.76
"SSC13128",Paling Yards (Bathurst Regional - NSW),New South Wales,25.74
"SSC13129",Paling Yards (Oberon - NSW),New South Wales,247.65
"SSC13130",Pallal,New South Wales,246.44
"SSC13131",Pallamallawa,New South Wales,497.58
"SSC13132",Palm Beach,New South Wales,2.72
"SSC13133",Palm Grove,New South Wales,16.11
"SSC13134",Palmdale,New South Wales,3.08
"SSC13135",Palmers Channel,New South Wales,19.44
"SSC13136",Palmers Island,New South Wales,34.82
"SSC13137",Palmers Oaky,New South Wales,182.11
"SSC13138",Palmvale,New South Wales,6.35
"SSC13139",Palmwoods,New South Wales,3.87
"SSC13140",Pambula,New South Wales,8.54
"SSC13141",Pambula Beach,New South Wales,6.32
"SSC13142",Pampoolah,New South Wales,17.06
"SSC13143",Pan Ban,New South Wales,3253.55
"SSC13144",Panania,New South Wales,4.75
"SSC13145",Pangee,New South Wales,739.10
"SSC13146",Panuara,New South Wales,155.88
"SSC13147",Pappinbarra,New South Wales,67.32
"SSC13148",Para,New South Wales,686.68
"SSC13149",Paradise,New South Wales,113.61
"SSC13150",Paringi,New South Wales,109.55
"SSC13151",Parkes,New South Wales,983.11
"SSC13152",Parkesbourne,New South Wales,67.95
"SSC13153",Parklea,New South Wales,1.06
"SSC13154",Parkville,New South Wales,62.94
"SSC13155",Parma,New South Wales,19.43
"SSC13156",Parramatta,New South Wales,5.26
"SSC13157",Parraweena,New South Wales,254.95
"SSC13158",Patchs Beach,New South Wales,2.56
"SSC13159",Paterson,New South Wales,41.39
"SSC13160",Patonga,New South Wales,18.10
"SSC13161",Paupong,New South Wales,154.65
"SSC13162",Paxton,New South Wales,4.32
"SSC13163",Paynes Crossing,New South Wales,220.79
"SSC13164",Paytens Bridge,New South Wales,246.96
"SSC13165",Peacock Creek,New South Wales,66.99
"SSC13166",Peak Hill,New South Wales,1263.25
"SSC13167",Peak View,New South Wales,260.76
"SSC13168",Peakhurst,New South Wales,3.71
"SSC13169",Peakhurst Heights,New South Wales,0.87
"SSC13170",Pearces Creek,New South Wales,8.61
"SSC13171",Pearl Beach,New South Wales,1.26
"SSC13172",Peats Ridge,New South Wales,28.24
"SSC13173",Pebbly Beach,New South Wales,3.92
"SSC13174",Peel,New South Wales,91.61
"SSC13175",Peelwood,New South Wales,218.30
"SSC13176",Pejar,New South Wales,65.19
"SSC13177",Pelaw Main,New South Wales,9.27
"SSC13178",Pelican,New South Wales,0.69
"SSC13179",Pelton,New South Wales,12.33
"SSC13180",Pembrooke,New South Wales,64.28
"SSC13181",Pemulwuy,New South Wales,3.78
"SSC13182",Pendle Hill,New South Wales,1.96
"SSC13183",Pennant Hills,New South Wales,6.12
"SSC13184",Penrith,New South Wales,12.20
"SSC13185",Penrose,New South Wales,42.89
"SSC13186",Penshurst,New South Wales,2.52
"SSC13187",Pericoe,New South Wales,107.31
"SSC13188",Perrys Crossing,New South Wales,72.03
"SSC13189",Perthville,New South Wales,38.37
"SSC13190",Petersham,New South Wales,1.29
"SSC13191",Pheasants Nest,New South Wales,32.58
"SSC13192",Phegans Bay,New South Wales,0.56
"SSC13193",Phillip Bay,New South Wales,0.63
"SSC13194",Phoenix Park,New South Wales,5.23
"SSC13195",Piallamore,New South Wales,41.01
"SSC13196",Piallaway,New South Wales,295.09
"SSC13197",Piambong,New South Wales,229.81
"SSC13198",Picketts Valley,New South Wales,2.17
"SSC13199",Picnic Point,New South Wales,3.86
"SSC13200",Picton,New South Wales,42.30
"SSC13201",Pigeonbah,New South Wales,216.44
"SSC13202",Piggabeen,New South Wales,9.63
"SSC13203",Pikapene,New South Wales,35.51
"SSC13204",Pillar Valley,New South Wales,196.39
"SSC13205",Pilliga,New South Wales,1269.55
"SSC13206",Pilot Wilderness,New South Wales,186.20
"SSC13207",Pimlico,New South Wales,26.17
"SSC13208",Pimlico Island,New South Wales,0.74
"SSC13209",Pinbeyan,New South Wales,175.45
"SSC13210",Pindaroi,New South Wales,283.61
"SSC13211",Pindimar,New South Wales,30.90
"SSC13212",Pine Camp,New South Wales,1855.18
"SSC13213",Pine Clump,New South Wales,169.36
"SSC13214",Pine Grove,New South Wales,110.67
"SSC13215",Pine Lodge,New South Wales,65.05
"SSC13216",Pine Ridge,New South Wales,209.03
"SSC13217",Pine Valley,New South Wales,2.97
"SSC13218",Piney Range,New South Wales,242.21
"SSC13219",Pinkett,New South Wales,125.71
"SSC13220",Pinnacle,New South Wales,128.60
"SSC13221",Pinnacle Swamp,New South Wales,49.30
"SSC13222",Pinny Beach,New South Wales,4.83
"SSC13223",Piora,New South Wales,39.92
"SSC13224",Pipeclay,New South Wales,30.88
"SSC13225",Pitnacree,New South Wales,2.58
"SSC13226",Pitt Town,New South Wales,12.60
"SSC13227",Pitt Town Bottoms,New South Wales,5.73
"SSC13228",Pleasant Hills,New South Wales,200.13
"SSC13229",Pleasure Point,New South Wales,1.55
"SSC13230",Plumpton,New South Wales,2.96
"SSC13231",Point Clare,New South Wales,3.34
"SSC13232",Point Frederick,New South Wales,0.60
"SSC13233",Point Piper,New South Wales,0.39
"SSC13234",Point Wolstoncroft,New South Wales,1.13
"SSC13235",Pointer Mountain,New South Wales,43.24
"SSC13236",Pokolbin,New South Wales,139.96
"SSC13237",Pola Creek,New South Wales,7.34
"SSC13238",Polo Flat,New South Wales,2.83
"SSC13239",Pomeroy,New South Wales,44.78
"SSC13240",Pomona,New South Wales,7.92
"SSC13241",Ponto,New South Wales,67.64
"SSC13242",Pooncarie,New South Wales,5223.57
"SSC13243",Port Botany,New South Wales,1.23
"SSC13244",Port Hacking,New South Wales,0.41
"SSC13245",Port Kembla,New South Wales,13.62
"SSC13246",Port Macquarie,New South Wales,54.47
"SSC13247",Port Stephens,New South Wales,4.04
